movie,year,rating,runtime,genre,imdbscore,metascore,votes
Suspect Zero,2004.0,R,99.0,"['Crime', 'Horror', 'Mystery']",5.8,37.0,18581.0
Sommersturm,2004.0,R,98.0,"['Comedy', 'Drama', 'Romance']",7.2,51.0,13108.0
A Good Woman,2004.0,PG,93.0,"['Drama', 'Comedy', 'Romance']",6.5,53.0,11156.0
We Don't Live Here Anymore,2004.0,R,101.0,"['Drama', 'Romance']",6.3,66.0,9076.0
The Bridge of San Luis Rey,2004.0,PG,120.0,"['Drama', 'History', 'Romance']",5.1,25.0,3315.0
Connie and Carla,2004.0,PG-13,98.0,"['Comedy', 'Crime', 'Music']",6.3,44.0,7789.0
Little Black Book,2004.0,PG-13,107.0,"['Comedy', 'Romance', 'Drama']",5.3,36.0,17034.0
Welcome to Mooseport,2004.0,PG-13,110.0,"['Comedy', 'Romance']",5.2,33.0,11995.0
Somersault,2004.0,Not Rated,106.0,"['Drama', 'Romance']",6.7,73.0,7170.0
Melinda and Melinda,2004.0,PG-13,99.0,"['Comedy', 'Drama', 'Romance']",6.4,54.0,30496.0
Being Julia,2004.0,R,104.0,"['Comedy', 'Drama', 'Romance']",7.0,65.0,11828.0
Godsend,2004.0,PG-13,102.0,"['Action', 'Drama', 'Fantasy']",4.8,24.0,24503.0
Stage Beauty,2004.0,R,106.0,['Drama'],7.1,64.0,9768.0
Riding the Bullet,2004.0,R,98.0,"['Horror', 'Thriller']",5.2,37.0,9043.0
5x2,2004.0,R,90.0,"['Drama', 'Romance']",6.6,62.0,8700.0
Two Brothers,2004.0,PG,109.0,"['Adventure', 'Drama', 'Family']",7.1,63.0,14099.0
Eulogy,2004.0,R,91.0,"['Comedy', 'Drama']",6.6,34.0,8431.0
Eating Out,2004.0,Unrated,90.0,"['Comedy', 'Drama', 'Romance']",5.8,28.0,5812.0
Highwaymen,2004.0,R,80.0,"['Action', 'Crime', 'Horror']",5.7,49.0,8232.0
Palindromes,2004.0,Not Rated,100.0,"['Comedy', 'Drama']",6.7,53.0,11864.0
Modigliani,2004.0,R,128.0,"['Biography', 'Drama']",7.4,25.0,10596.0
The Life: What's Your Pleasure?,2004.0,R,87.0,['Drama'],4.3,26.0,1604.0
Star Wars: Episode III - Revenge of the Sith,2005.0,PG-13,140.0,"['Action', 'Adventure', 'Fantasy']",7.5,68.0,686907.0
Harry Potter and the Goblet of Fire,2005.0,PG-13,157.0,"['Adventure', 'Family', 'Fantasy']",7.7,81.0,522320.0
Batman Begins,2005.0,PG-13,140.0,"['Action', 'Adventure']",8.2,70.0,1262391.0
Charlie and the Chocolate Factory,2005.0,PG,115.0,"['Adventure', 'Comedy', 'Family']",6.6,72.0,411175.0
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005.0,PG,143.0,"['Adventure', 'Family', 'Fantasy']",6.9,75.0,355361.0
Pride & Prejudice,2005.0,PG,129.0,"['Drama', 'Romance']",7.8,82.0,243424.0
Sin City,2005.0,R,124.0,"['Crime', 'Thriller']",8.0,74.0,730013.0
Brokeback Mountain,2005.0,R,134.0,"['Drama', 'Romance']",7.7,87.0,313520.0
War of the Worlds,2005.0,PG-13,116.0,"['Adventure', 'Sci-Fi', 'Thriller']",6.5,73.0,404726.0
Jarhead,2005.0,R,125.0,"['Action', 'Biography', 'Drama']",7.0,58.0,170801.0
Constantine,2005.0,R,121.0,"['Action', 'Fantasy', 'Horror']",7.0,50.0,294693.0
V for Vendetta,2005.0,R,132.0,"['Action', 'Drama', 'Sci-Fi']",8.2,62.0,996954.0
The Longest Yard,2005.0,PG-13,113.0,"['Comedy', 'Crime', 'Sport']",6.4,48.0,157698.0
Wedding Crashers,2005.0,R,119.0,"['Comedy', 'Romance']",6.9,64.0,325097.0
Kingdom of Heaven,2005.0,R,144.0,"['Action', 'Adventure', 'Drama']",7.2,63.0,260170.0
The 40-Year-Old Virgin,2005.0,R,116.0,"['Comedy', 'Romance']",7.1,73.0,381792.0
King Kong,2005.0,PG-13,187.0,"['Action', 'Adventure', 'Drama']",7.2,81.0,381133.0
Mr. & Mrs. Smith,2005.0,PG-13,120.0,"['Action', 'Comedy', 'Crime']",6.5,55.0,437965.0
Fantastic Four,2005.0,PG-13,106.0,"['Action', 'Adventure', 'Family']",5.7,40.0,305667.0
The Descent,2005.0,R,99.0,"['Adventure', 'Horror', 'Thriller']",7.2,71.0,194576.0
Serenity,2005.0,PG-13,119.0,"['Action', 'Adventure', 'Sci-Fi']",7.8,74.0,277929.0
Sky High,2005.0,PG,100.0,"['Adventure', 'Comedy', 'Family']",6.2,62.0,76136.0
Four Brothers,2005.0,R,109.0,"['Action', 'Crime', 'Drama']",6.8,49.0,130496.0
Walk the Line,2005.0,PG-13,136.0,"['Biography', 'Drama', 'Music']",7.8,72.0,226945.0
The Island,2005.0,PG-13,136.0,"['Action', 'Sci-Fi', 'Thriller']",6.8,50.0,295480.0
Hostel,2005.0,R,94.0,['Horror'],5.9,55.0,165182.0
Match Point,2005.0,R,124.0,"['Drama', 'Romance', 'Thriller']",7.6,72.0,200669.0
Madagascar,2005.0,PG,86.0,"['Animation', 'Adventure', 'Comedy']",6.9,57.0,353460.0
Fun with Dick and Jane,2005.0,PG-13,90.0,"['Comedy', 'Crime']",6.2,47.0,130815.0
Munich,2005.0,R,164.0,"['Action', 'Drama', 'History']",7.5,74.0,206078.0
Hitch,2005.0,PG-13,118.0,"['Comedy', 'Romance']",6.6,58.0,289315.0
The Adventures of Sharkboy and Lavagirl 3-D,2005.0,PG,93.0,"['Action', 'Adventure', 'Comedy']",3.5,38.0,30032.0
The Hitchhiker's Guide to the Galaxy,2005.0,PG,109.0,"['Adventure', 'Comedy', 'Sci-Fi']",6.8,63.0,182882.0
A History of Violence,2005.0,R,96.0,"['Drama', 'Thriller']",7.4,81.0,218322.0
Into the Blue,2005.0,PG-13,110.0,"['Action', 'Adventure', 'Crime']",5.9,45.0,72210.0
Just Friends,2005.0,PG-13,96.0,"['Comedy', 'Romance']",6.2,47.0,102710.0
Kiss Kiss Bang Bang,2005.0,R,103.0,"['Action', 'Comedy', 'Crime']",7.5,72.0,209393.0
Red Eye,2005.0,PG-13,85.0,['Thriller'],6.4,71.0,109865.0
Coach Carter,2005.0,PG-13,136.0,"['Biography', 'Drama', 'Sport']",7.3,57.0,120997.0
Cheaper by the Dozen 2,2005.0,PG,94.0,"['Adventure', 'Comedy', 'Family']",5.5,34.0,52963.0
Doom,2005.0,R,105.0,"['Action', 'Adventure', 'Fantasy']",5.2,34.0,104115.0
House of Wax,2005.0,R,113.0,"['Horror', 'Thriller']",5.3,41.0,112570.0
Lord of War,2005.0,R,122.0,"['Action', 'Crime', 'Drama']",7.6,62.0,287476.0
Lords of Dogtown,2005.0,PG-13,107.0,"['Biography', 'Drama', 'Sport']",7.1,56.0,50954.0
Zathura: A Space Adventure,2005.0,PG,101.0,"['Action', 'Adventure', 'Comedy']",6.2,67.0,89504.0
Robots,2005.0,PG,91.0,"['Animation', 'Adventure', 'Comedy']",6.3,64.0,128729.0
Corpse Bride,2005.0,PG,77.0,"['Animation', 'Drama', 'Family']",7.3,83.0,234635.0
The Amityville Horror,2005.0,R,90.0,['Horror'],6.0,33.0,102748.0
The Devil's Rejects,2005.0,R,107.0,['Horror'],6.8,53.0,90628.0
The Pacifier,2005.0,PG,95.0,"['Action', 'Comedy', 'Drama']",5.6,30.0,85071.0
Cinderella Man,2005.0,PG-13,144.0,"['Biography', 'Drama', 'History']",8.0,69.0,172034.0
Æon Flux,2005.0,PG-13,93.0,"['Action', 'Adventure', 'Sci-Fi']",5.4,36.0,121955.0
The Exorcism of Emily Rose,2005.0,PG-13,119.0,"['Drama', 'Horror', 'Thriller']",6.7,46.0,115742.0
Memoirs of a Geisha,2005.0,PG-13,145.0,"['Drama', 'Romance']",7.4,54.0,135430.0
The Sisterhood of the Traveling Pants,2005.0,PG,119.0,"['Comedy', 'Drama', 'Romance']",6.5,66.0,52605.0
The Producers,2005.0,PG-13,134.0,"['Comedy', 'Musical']",6.3,52.0,39790.0
The Interpreter,2005.0,PG-13,128.0,"['Crime', 'Mystery', 'Thriller']",6.4,62.0,95433.0
Nanny McPhee,2005.0,PG,97.0,"['Comedy', 'Family', 'Fantasy']",6.5,59.0,65279.0
The Squid and the Whale,2005.0,R,81.0,"['Comedy', 'Drama']",7.3,82.0,74995.0
Capote,2005.0,R,114.0,"['Biography', 'Crime', 'Drama']",7.3,88.0,121984.0
Waiting...,2005.0,R,94.0,['Comedy'],6.8,30.0,86866.0
Rent,2005.0,PG-13,135.0,"['Drama', 'Musical', 'Romance']",6.9,53.0,47853.0
Cursed,2005.0,PG-13,97.0,"['Comedy', 'Horror']",5.0,31.0,29827.0
The Dukes of Hazzard,2005.0,PG-13,104.0,['Comedy'],5.1,33.0,74332.0
Brick,2005.0,R,110.0,"['Action', 'Crime', 'Drama']",7.3,72.0,99012.0
Green Street Hooligans,2005.0,R,109.0,"['Crime', 'Drama', 'Sport']",7.5,55.0,138768.0
Elektra,2005.0,PG-13,97.0,"['Action', 'Adventure', 'Crime']",4.7,34.0,85396.0
The New World,2005.0,PG-13,135.0,"['Biography', 'Drama', 'History']",6.7,69.0,81198.0
The Brothers Grimm,2005.0,PG-13,118.0,"['Action', 'Adventure', 'Comedy']",5.9,51.0,114004.0
"Yours, Mine & Ours",2005.0,PG,88.0,"['Comedy', 'Family', 'Fantasy']",5.5,38.0,26090.0
Sahara,2005.0,PG-13,124.0,"['Action', 'Adventure', 'Comedy']",6.0,41.0,89727.0
Transporter 2,2005.0,PG-13,87.0,"['Action', 'Thriller']",6.3,56.0,187189.0
Revolver,2005.0,R,111.0,"['Action', 'Crime', 'Drama']",6.4,25.0,87605.0
The Family Stone,2005.0,PG-13,103.0,"['Comedy', 'Drama', 'Romance']",6.3,56.0,58853.0
Hard Candy,2005.0,R,104.0,"['Drama', 'Thriller']",7.1,58.0,150796.0
Chicken Little,2005.0,G,81.0,"['Animation', 'Adventure', 'Comedy']",5.7,48.0,83169.0
The Legend of Zorro,2005.0,PG,129.0,"['Action', 'Adventure', 'Romance']",6.0,47.0,90322.0
Saw II,2005.0,R,93.0,"['Horror', 'Mystery']",6.6,40.0,226919.0
The Greatest Game Ever Played,2005.0,PG,120.0,"['Biography', 'Drama', 'Sport']",7.4,55.0,27129.0
Fever Pitch,2005.0,PG-13,104.0,"['Comedy', 'Drama', 'Romance']",6.2,56.0,41482.0
Wolf Creek,2005.0,R,99.0,"['Horror', 'Thriller']",6.2,54.0,65849.0
The Constant Gardener,2005.0,R,129.0,"['Drama', 'Mystery', 'Romance']",7.4,82.0,129435.0
The Wedding Date,2005.0,PG-13,90.0,"['Comedy', 'Romance']",6.2,32.0,47080.0
The Skeleton Key,2005.0,PG-13,104.0,"['Drama', 'Horror', 'Mystery']",6.5,47.0,103575.0
Caché,2005.0,R,117.0,"['Drama', 'Mystery', 'Thriller']",7.3,83.0,70663.0
Harsh Times,2005.0,R,116.0,"['Action', 'Crime', 'Drama']",6.9,56.0,61893.0
Lady Vengeance,2005.0,R,115.0,"['Crime', 'Drama', 'Thriller']",7.6,75.0,69108.0
Bad News Bears,2005.0,PG-13,113.0,"['Comedy', 'Sport']",5.8,65.0,19914.0
Thank You for Smoking,2005.0,R,92.0,"['Comedy', 'Drama']",7.6,71.0,210177.0
Kicking & Screaming,2005.0,PG,95.0,"['Comedy', 'Family', 'Romance']",5.6,45.0,35187.0
Bewitched,2005.0,PG-13,102.0,"['Comedy', 'Fantasy', 'Romance']",4.8,34.0,67419.0
Must Love Dogs,2005.0,PG-13,98.0,"['Comedy', 'Romance']",5.9,46.0,30040.0
Hostage,2005.0,R,113.0,"['Action', 'Crime', 'Drama']",6.6,44.0,104968.0
Son of the Mask,2005.0,PG,94.0,"['Comedy', 'Family', 'Fantasy']",2.2,20.0,51115.0
Domino,2005.0,R,127.0,"['Action', 'Biography', 'Crime']",5.9,36.0,63733.0
Rumor Has It...,2005.0,PG-13,97.0,"['Comedy', 'Drama', 'Romance']",5.5,35.0,51785.0
Tamara,2005.0,R,98.0,"['Drama', 'Fantasy', 'Horror']",5.1,34.0,9561.0
Flightplan,2005.0,PG-13,98.0,"['Drama', 'Mystery', 'Thriller']",6.3,53.0,148861.0
Because of Winn-Dixie,2005.0,PG,106.0,"['Comedy', 'Drama', 'Family']",6.3,54.0,10151.0
Land of the Dead,2005.0,R,93.0,"['Horror', 'Sci-Fi', 'Thriller']",6.2,71.0,89752.0
Derailed,2005.0,R,108.0,"['Crime', 'Drama', 'Thriller']",6.6,40.0,69699.0
Roll Bounce,2005.0,PG-13,112.0,"['Comedy', 'Drama', 'Music']",6.1,59.0,6512.0
Just Like Heaven,2005.0,PG-13,95.0,"['Comedy', 'Drama', 'Fantasy']",6.7,47.0,96819.0
Broken Flowers,2005.0,R,106.0,"['Comedy', 'Drama', 'Mystery']",7.2,79.0,96028.0
Stay,2005.0,R,99.0,"['Drama', 'Mystery', 'Thriller']",6.8,41.0,72668.0
Syriana,2005.0,R,128.0,"['Drama', 'Thriller']",6.9,76.0,123665.0
Monster-in-Law,2005.0,PG-13,101.0,"['Comedy', 'Romance']",5.5,31.0,54911.0
Be Cool,2005.0,PG-13,118.0,"['Comedy', 'Crime', 'Drama']",5.6,37.0,66255.0
Imagine Me & You,2005.0,R,90.0,"['Comedy', 'Drama', 'Romance']",6.8,49.0,28913.0
Elizabethtown,2005.0,PG-13,123.0,"['Comedy', 'Drama', 'Romance']",6.4,45.0,66136.0
Beauty Shop,2005.0,PG-13,105.0,['Comedy'],5.5,53.0,15871.0
The Proposition,2005.0,R,104.0,"['Crime', 'Drama', 'Western']",7.4,73.0,49081.0
The Jacket,2005.0,R,103.0,"['Drama', 'Fantasy', 'Mystery']",7.1,44.0,106603.0
The Perfect Man,2005.0,PG,100.0,"['Comedy', 'Family', 'Romance']",5.5,27.0,27700.0
Casanova,2005.0,R,112.0,"['Adventure', 'Comedy', 'Drama']",6.5,57.0,50968.0
An Unfinished Life,2005.0,PG-13,108.0,"['Drama', 'Family', 'Romance']",7.0,49.0,28282.0
Hide and Seek,2005.0,R,101.0,"['Drama', 'Horror', 'Mystery']",6.0,35.0,79989.0
The Cave,2005.0,PG-13,97.0,"['Action', 'Adventure', 'Horror']",5.1,30.0,34418.0
Wallace & Gromit: The Curse of the Were-Rabbit,2005.0,G,85.0,"['Animation', 'Adventure', 'Comedy']",7.4,87.0,121737.0
Deuce Bigalow: European Gigolo,2005.0,R,83.0,['Comedy'],4.7,23.0,47515.0
A Lot Like Love,2005.0,PG-13,107.0,"['Comedy', 'Drama', 'Romance']",6.6,48.0,66227.0
Herbie Fully Loaded,2005.0,G,101.0,"['Adventure', 'Comedy', 'Family']",4.8,47.0,43957.0
Stealth,2005.0,PG-13,121.0,"['Action', 'Adventure', 'Sci-Fi']",5.1,35.0,50987.0
Miss Congeniality 2: Armed & Fabulous,2005.0,PG-13,115.0,"['Action', 'Comedy', 'Crime']",5.1,34.0,67472.0
Unleashed,2005.0,R,103.0,"['Action', 'Adventure', 'Crime']",7.0,58.0,96879.0
The Ring Two,2005.0,PG-13,110.0,"['Horror', 'Mystery']",5.4,44.0,89507.0
"Good Night, and Good Luck.",2005.0,PG,93.0,"['Biography', 'Drama', 'History']",7.4,80.0,92466.0
BloodRayne,2005.0,R,95.0,"['Action', 'Adventure', 'Fantasy']",2.9,18.0,33641.0
The Chumscrubber,2005.0,R,108.0,"['Comedy', 'Drama']",6.9,41.0,17739.0
Ice Princess,2005.0,G,98.0,"['Comedy', 'Drama', 'Family']",6.0,55.0,24097.0
Kinky Boots,2005.0,PG-13,107.0,"['Comedy', 'Drama', 'Music']",7.1,57.0,17812.0
The Fog,2005.0,PG-13,100.0,"['Horror', 'Mystery']",3.7,27.0,34329.0
Prime,2005.0,PG-13,105.0,"['Comedy', 'Drama', 'Romance']",6.2,58.0,39065.0
North Country,2005.0,R,126.0,['Drama'],7.3,68.0,38584.0
Guess Who,2005.0,PG-13,105.0,"['Comedy', 'Romance']",5.9,49.0,39389.0
The Notorious Bettie Page,2005.0,R,91.0,"['Biography', 'Drama']",6.5,64.0,10236.0
Dark Water,2005.0,PG-13,105.0,"['Drama', 'Horror', 'Mystery']",5.6,52.0,58662.0
Hustle & Flow,2005.0,R,116.0,"['Crime', 'Drama', 'Music']",7.3,68.0,37915.0
In Her Shoes,2005.0,PG-13,130.0,"['Comedy', 'Drama', 'Romance']",6.4,60.0,58264.0
Diary of a Mad Black Woman,2005.0,PG-13,116.0,"['Comedy', 'Drama', 'Romance']",5.7,36.0,13335.0
Get Rich or Die Tryin',2005.0,R,117.0,"['Biography', 'Crime', 'Drama']",5.4,45.0,43021.0
The Ringer,2005.0,PG-13,94.0,"['Comedy', 'Sport']",5.8,46.0,34617.0
The World's Fastest Indian,2005.0,PG-13,127.0,"['Biography', 'Drama', 'Sport']",7.8,68.0,50726.0
Two for the Money,2005.0,R,122.0,"['Crime', 'Drama', 'Sport']",6.3,50.0,42422.0
Feast,2005.0,R,95.0,"['Action', 'Comedy', 'Horror']",6.3,43.0,29057.0
Beowulf & Grendel,2005.0,R,103.0,"['Action', 'Adventure', 'Drama']",5.8,53.0,17226.0
Breakfast on Pluto,2005.0,R,128.0,"['Comedy', 'Drama']",7.2,59.0,20446.0
Goal! The Dream Begins,2005.0,PG-13,118.0,"['Adventure', 'Drama', 'Romance']",6.7,53.0,59154.0
The Ballad of Jack and Rose,2005.0,R,112.0,['Drama'],6.6,59.0,10898.0
The Quiet,2005.0,R,96.0,"['Crime', 'Drama', 'Thriller']",6.2,29.0,15262.0
Assault on Precinct 13,2005.0,R,109.0,"['Action', 'Crime', 'Drama']",6.3,54.0,72314.0
Oliver Twist,2005.0,PG-13,130.0,"['Crime', 'Drama']",6.8,65.0,30333.0
The Weather Man,2005.0,R,102.0,"['Comedy', 'Drama']",6.5,61.0,76308.0
The Three Burials of Melquiades Estrada,2005.0,R,121.0,"['Adventure', 'Crime', 'Drama']",7.4,77.0,38072.0
Alone in the Dark,2005.0,R,96.0,"['Action', 'Horror', 'Sci-Fi']",2.4,9.0,41190.0
The Great Raid,2005.0,R,132.0,"['Action', 'Drama', 'War']",6.7,48.0,20928.0
Romance & Cigarettes,2005.0,R,105.0,"['Comedy', 'Musical', 'Romance']",6.3,55.0,11256.0
Proof,2005.0,PG-13,100.0,"['Drama', 'Mystery']",6.7,64.0,42298.0
Hoodwinked!,2005.0,PG,80.0,"['Animation', 'Comedy', 'Crime']",6.4,45.0,54897.0
Venom,2005.0,R,87.0,['Horror'],4.6,25.0,9440.0
xXx: State of the Union,2005.0,PG-13,101.0,"['Action', 'Adventure', 'Crime']",4.4,37.0,66030.0
Tideland,2005.0,R,120.0,"['Drama', 'Fantasy', 'Horror']",6.5,26.0,31139.0
The Upside of Anger,2005.0,R,118.0,"['Comedy', 'Drama']",6.8,63.0,20872.0
The Protector,2005.0,R,111.0,"['Action', 'Crime', 'Drama']",7.1,52.0,34488.0
Angel-A,2005.0,R,91.0,"['Comedy', 'Drama', 'Fantasy']",7.1,48.0,31242.0
Where the Truth Lies,2005.0,R,107.0,"['Crime', 'Drama', 'Mystery']",6.5,47.0,16713.0
Manderlay,2005.0,Not Rated,139.0,['Drama'],7.3,46.0,21904.0
London,2005.0,R,92.0,"['Drama', 'Romance']",6.5,24.0,21779.0
Adam's Apples,2005.0,R,94.0,"['Comedy', 'Crime', 'Drama']",7.8,51.0,43998.0
Are We There Yet?,2005.0,PG,95.0,"['Adventure', 'Comedy', 'Family']",4.7,27.0,28473.0
Transamerica,2005.0,R,103.0,"['Adventure', 'Comedy', 'Drama']",7.4,66.0,39745.0
Me and You and Everyone We Know,2005.0,R,91.0,"['Comedy', 'Drama']",7.3,76.0,34148.0
Last Days,2005.0,R,97.0,"['Drama', 'Music']",5.8,67.0,21328.0
Everything Is Illuminated,2005.0,PG-13,106.0,"['Comedy', 'Drama']",7.4,58.0,56016.0
An American Haunting,2005.0,PG-13,83.0,"['Drama', 'History', 'Horror']",5.1,38.0,24289.0
Dirty Love,2005.0,R,91.0,"['Comedy', 'Romance']",3.6,9.0,6720.0
Keeping Mum,2005.0,R,99.0,"['Comedy', 'Crime']",6.8,53.0,32396.0
Man of the House,2005.0,PG-13,100.0,"['Comedy', 'Crime']",5.4,35.0,22348.0
Dominion,2005.0,R,117.0,"['Drama', 'Horror', 'Thriller']",5.2,55.0,10180.0
Fierce People,2005.0,R,107.0,"['Drama', 'Thriller']",6.5,54.0,6325.0
White Noise,2005.0,PG-13,101.0,"['Drama', 'Horror', 'Mystery']",5.5,30.0,46419.0
Junebug,2005.0,R,106.0,"['Comedy', 'Drama']",6.9,80.0,21824.0
The Game of Their Lives,2005.0,PG,101.0,"['Drama', 'History', 'Sport']",6.1,47.0,3032.0
Cry Wolf,2005.0,PG-13,90.0,"['Drama', 'Horror', 'Mystery']",5.8,39.0,25579.0
Racing Stripes,2005.0,PG,102.0,"['Adventure', 'Comedy', 'Drama']",5.2,43.0,15519.0
Dreamer: Inspired by a True Story,2005.0,PG,106.0,"['Drama', 'Family', 'Sport']",6.8,59.0,11804.0
Initial D,2005.0,TV-PG,107.0,"['Action', 'Comedy', 'Drama']",6.4,48.0,7274.0
Asylum,2005.0,R,99.0,"['Drama', 'Romance', 'Thriller']",6.1,51.0,4721.0
Joyeux Noel,2005.0,PG-13,116.0,"['Drama', 'History', 'Music']",7.7,70.0,26905.0
The Ice Harvest,2005.0,R,92.0,"['Comedy', 'Crime', 'Drama']",6.3,62.0,22874.0
Little Manhattan,2005.0,PG,90.0,"['Comedy', 'Family', 'Romance']",7.5,52.0,21929.0
The Matador,2005.0,R,96.0,"['Comedy', 'Crime', 'Thriller']",6.7,65.0,43334.0
Supercross,2005.0,PG-13,80.0,"['Action', 'Drama', 'Romance']",4.3,26.0,4320.0
Boogeyman,2005.0,PG-13,89.0,"['Drama', 'Horror', 'Mystery']",4.2,32.0,29187.0
The Puffy Chair,2005.0,R,85.0,"['Comedy', 'Drama', 'Romance']",6.5,73.0,4774.0
C.R.A.Z.Y.,2005.0,Not Rated,127.0,"['Comedy', 'Drama']",7.9,81.0,30914.0
Valiant,2005.0,G,76.0,"['Animation', 'Adventure', 'Comedy']",5.5,45.0,20345.0
Mrs Henderson Presents,2005.0,R,103.0,"['Comedy', 'Drama', 'Music']",7.0,71.0,14908.0
Mirrormask,2005.0,PG,101.0,"['Adventure', 'Fantasy']",6.8,55.0,22077.0
Thumbsucker,2005.0,R,96.0,"['Comedy', 'Drama']",6.6,69.0,20392.0
The Death of Mr. Lazarescu,2005.0,R,153.0,"['Comedy', 'Drama']",7.9,86.0,13039.0
A Sound of Thunder,2005.0,PG-13,101.0,"['Action', 'Adventure', 'Horror']",4.2,24.0,18539.0
The Amateurs,2005.0,R,96.0,['Comedy'],6.3,45.0,6056.0
Down in the Valley,2005.0,R,114.0,"['Drama', 'Romance', 'Thriller']",6.4,65.0,17675.0
The Beat That My Heart Skipped,2005.0,Not Rated,108.0,"['Crime', 'Drama', 'Music']",7.3,75.0,18409.0
Water,2005.0,PG-13,117.0,['Drama'],7.7,77.0,14024.0
Shopgirl,2005.0,R,106.0,"['Drama', 'Romance']",6.3,62.0,23008.0
Pretty Persuasion,2005.0,R,104.0,"['Comedy', 'Drama']",6.5,45.0,9765.0
Antikörper,2005.0,Not Rated,127.0,"['Crime', 'Drama', 'Horror']",7.0,57.0,7446.0
Tsotsi,2005.0,R,94.0,"['Crime', 'Drama']",7.2,70.0,27333.0
The Zodiac,2005.0,R,92.0,"['Crime', 'Drama', 'Horror']",5.4,21.0,6887.0
Happy Endings,2005.0,R,128.0,"['Comedy', 'Drama', 'Music']",6.3,57.0,8831.0
Sophie Scholl: The Final Days,2005.0,Not Rated,120.0,"['Biography', 'Crime', 'Drama']",7.6,76.0,25899.0
The Man,2005.0,PG-13,83.0,"['Action', 'Comedy', 'Crime']",5.6,33.0,24463.0
The White Countess,2005.0,PG-13,135.0,"['Drama', 'History', 'Romance']",6.6,60.0,6035.0
Chaos,2005.0,Not Rated,74.0,"['Horror', 'Thriller']",3.2,1.0,1990.0
Edmond,2005.0,R,82.0,"['Drama', 'Thriller']",6.2,61.0,11077.0
Batalla en el cielo,2005.0,Unrated,98.0,"['Crime', 'Drama']",5.6,56.0,5881.0
Kinetta,2005.0,Unrated,95.0,['Drama'],4.8,54.0,1319.0
Pusher III,2005.0,Not Rated,108.0,"['Crime', 'Drama', 'Thriller']",7.3,72.0,13175.0
The Departed,2006.0,R,151.0,"['Crime', 'Drama', 'Thriller']",8.5,85.0,1143762.0
The Prestige,2006.0,PG-13,130.0,"['Drama', 'Mystery', 'Sci-Fi']",8.5,66.0,1136555.0
Apocalypto,2006.0,R,139.0,"['Action', 'Adventure', 'Drama']",7.8,68.0,282196.0
Casino Royale,2006.0,PG-13,144.0,"['Action', 'Adventure', 'Thriller']",8.0,80.0,564544.0
300,2006.0,R,117.0,"['Action', 'Drama']",7.6,52.0,717017.0
The Fast and the Furious: Tokyo Drift,2006.0,PG-13,104.0,"['Action', 'Crime', 'Thriller']",6.0,45.0,233026.0
Pirates of the Caribbean: Dead Man's Chest,2006.0,PG-13,151.0,"['Action', 'Adventure', 'Fantasy']",7.3,53.0,638380.0
Pan's Labyrinth,2006.0,R,118.0,"['Drama', 'Fantasy', 'War']",8.2,98.0,600222.0
Cars,2006.0,G,117.0,"['Animation', 'Comedy', 'Family']",7.1,73.0,352855.0
Inside Man,2006.0,R,129.0,"['Crime', 'Drama', 'Mystery']",7.6,76.0,326374.0
Children of Men,2006.0,R,109.0,"['Drama', 'Sci-Fi', 'Thriller']",7.9,84.0,448985.0
Idiocracy,2006.0,R,84.0,"['Adventure', 'Comedy', 'Sci-Fi']",6.6,66.0,139276.0
The Devil Wears Prada,2006.0,PG-13,109.0,"['Comedy', 'Drama']",6.9,62.0,357803.0
John Tucker Must Die,2006.0,PG-13,89.0,"['Comedy', 'Romance']",5.8,41.0,77833.0
The Lives of Others,2006.0,R,137.0,"['Drama', 'Mystery', 'Thriller']",8.4,89.0,344523.0
Little Miss Sunshine,2006.0,R,101.0,"['Comedy', 'Drama']",7.8,80.0,427088.0
Mission: Impossible III,2006.0,PG-13,126.0,"['Action', 'Adventure', 'Thriller']",6.9,66.0,320511.0
Grandma's Boy,2006.0,R,94.0,['Comedy'],7.0,33.0,75984.0
Blood Diamond,2006.0,R,143.0,"['Adventure', 'Drama', 'Thriller']",8.0,64.0,484194.0
The Pursuit of Happyness,2006.0,PG-13,117.0,"['Biography', 'Drama']",8.0,64.0,430553.0
Night at the Museum,2006.0,PG,108.0,"['Adventure', 'Comedy', 'Family']",6.4,48.0,303568.0
Smokin' Aces,2006.0,R,108.0,"['Action', 'Comedy', 'Crime']",6.7,45.0,135163.0
The Host,2006.0,R,120.0,"['Action', 'Drama', 'Horror']",7.1,85.0,99582.0
The Da Vinci Code,2006.0,PG-13,149.0,"['Mystery', 'Thriller']",6.6,46.0,389045.0
Black Snake Moan,2006.0,R,116.0,"['Drama', 'Music']",6.9,52.0,59949.0
X-Men: The Last Stand,2006.0,PG-13,104.0,"['Action', 'Adventure', 'Sci-Fi']",6.7,58.0,471662.0
Click,2006.0,PG-13,107.0,"['Comedy', 'Drama', 'Fantasy']",6.4,45.0,297058.0
Marie Antoinette,2006.0,PG-13,123.0,"['Biography', 'Drama', 'History']",6.4,65.0,97358.0
The Hills Have Eyes,2006.0,R,107.0,"['Horror', 'Thriller']",6.4,52.0,154635.0
She's the Man,2006.0,PG-13,105.0,"['Comedy', 'Romance', 'Sport']",6.3,45.0,142266.0
Babel,2006.0,R,143.0,['Drama'],7.4,69.0,282839.0
